addr:city,addr:country,addr:housename,addr:housenumber,addr:postcode,addr:state,addr:street,addr:unit,address,alt_name,amenity,amenity_1,atm,capacity,contact:email,contact:phone,contact:website,cooperative,craft,cuisine,cuisine_1,delivery,denomination,diet:vegan,diet:vegetarian,disused:contact:phone,disused:contact:website,disused:opening_hours,drive_in,ele,email,entrance,fax,food,former:name,gnis:county_id,gnis:created,gnis:edited,gnis:feature_id,gnis:state_id,happy_hours,historic:name,historical:name,internet_access,internet_access:fee,lat,lon,microbrewery,min_age,name,name_1,name_2,name_3,note,old_name,opening_hours,operator,organic,outdoor_seating,payment:bitcoin,phone,religion,shop,smoking,source_1,takeaway,toilets,url,website,wheelchair,wifi,wikipedia
,,,4401,94611,,Piedmont Avenue,,4401 Piedmont Avenue,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8304351,-122.2472872,,,Kona Club,,,,,,,,,,,+1 (510) 654-7100,,,,,,,,http://www.konaclub.net,,,
Oakland,,,4290,94611,,Piedmont Avenue,,4290 Piedmont Avenue,,restaurant,,,,,,,,,sushi,,no,,,,,,,,,,,,,,,,,,,,,,no,,37.828533,-122.249387,,,Shimizu,,,,,,,,,no,,+1 (510) 653-7672,,,no,,yes,,,http://shimizucuisine.com,,,
,,,2190,,,Bancroft Way,,,,restaurant,,,,,,,,,chinese,,,,,,,,,no,,,,,,,,,,,,,,,,,37.867657,-122.266207,,,Great China,,,,,,,,,no,,,,,,,,,,http://greatchinaberkeley.com/,,,
,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7983898,-122.2566174,,,Berlyn's Gourmet Eatery,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,restaurant,,,,,,,,,mexican,,,,,,,,,,,,,,,,,,,,,,,,,,37.8083991,-122.2696824,,,Xolo Taqueria,,,,,,,,,,,,,,,,,,,,yes,,
,,,,,,,,,,restaurant,,,,,,,,,greek,,,,,,,,,,,,,,,,,,,,,,,,,,37.8098683,-122.2591371,,,Bacheeso,,,,,,,,,,,,,,,,,,,,yes,,
,,,1745,,,San Pablo Avenue,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.807813,-122.2726415,,,Mockingbird,,,,,,,,,,,,,,,,,,,,yes,,
,,,,,,Euclid Avenue,,,,restaurant,,,,,,,,,indian,,,,,,,,,,,,,,,,,,,,,,,,,,37.8752292,-122.2603213,,,Urbann Turbann,,,,,,,,,,,,,,,,,,,,,,
,,,1805,94612,,Telegraph Avenue,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8077543,-122.2702489,,,Rudy's Can't Fail Cafe,,,,,,,,,,,+1 (510) 251-9400,,,,,,,,http://iamrudy.com,yes,,
,,,,94607,,,,,,restaurant,,,,,,,,,seafood,,,,,,,,,,,,,,,,,,,,,,,,,,37.7940868,-122.27704,,,Scott's Seafood Resturant,,,,,,,,,,,,,,,,,,,,yes,,
,,,,,,,,,,restaurant,,,,,,,,,seafood,,,,,,,,,,,,,,,,,,,,,,,,,,37.7934806,-122.2750176,,,Il Pescatore Restaurant,,,,,,,,,,,,,,,,,,,http://ilpescatoreristorante.com,yes,,
,,,4012,94611,,Broadway,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8277771,-122.2563339,,,Mama's Royal Cafe,,,,,,,,,,,+1 (510) 547-7600,,,,,,,,http://mamasroyalcafeoakland.com,,,
,,,372,,,Grand Avenue,,,,restaurant,,,,,,,,,korean,,,,,,,,,,,,,,,,,,,,,,,,,,37.8090416,-122.2548877,,,Jong Ga House,,,,,,,,,,,,,,,,,,,,,,
,,,6100,,,Telegraph Avenue,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8474021,-122.2607196,,,Addis Ethiopian,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8418679,-122.2836135,,,Eastern City Cafe,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8246544,-122.254935,,,Bay Wolf,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Euclid Avenue,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.87527,-122.2603259,,,Vinnie's Cheesesteaks,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Dewey High School,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.79703,-122.2583067,,,Dewey Academy,,,,,,,,,,,,,,,,,,,,,,
,,,247,94607,,4th Street,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7953644,-122.2705363,,,Chop Bar,,,,,,,,,,,,,,,,,,,http://www.oaklandchopbar.com/,yes,,
,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8677125,-122.3138533,,,Hornblower,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8466029,-122.2846741,,,James and the Giant Cupcake,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8542809,-122.2894007,,,Ecole Bilingue,,,,,,,,,,,,,,,,,,,eb.org,,,
,,,,,,,,,,restaurant,,,,,,,,,pizza,,,,,,,,,,,,,,,,,,,,,,,,,,37.813885,-122.2687285,,,Amazona's Pizza,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8106584,-122.2437272,,,Colonial Donuts,,,,,,,,,,,,,,,,,,,,,,
Oakland,,,4001B,94611,,Piedmont Avenue,,,,restaurant,,,,,,,,,french,,no,,,,,,,,,,,,,,,,,,,,,,no,,37.82587,-122.253317,,,Gregoire,,,,,,,,,yes,,,,,no,,yes,,,www.gregoirerestaurant.com,,,
Oakland,,,4659,94609,,Telegraph Avenue,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8340168,-122.2633671,,,Rosamunde Sausage Grill,,,,,,,,,,,,,,,,,,,,,,
Oakland,,,,94609,,Telegraph Avenue,,,,restaurant,,,,,,,,,mexican,,no,,,,,,,,,,,,,,,,,,,,,,no,,37.836465,-122.262281,,,Doña Tomás,,,,,,,,,no,,,,,no,,,,,,yes,,
Oakland,,,,94609,,Shattuck Avenue,,,,restaurant,,,,,,,,,sandwich,,no,,,,,,,,,,,,,,,,,,,,,,no,,37.836718,-122.264191,,,The Sacred Wheel: Cheese & Specialty Shop,,,,,,,,,yes,,,,,outside,,yes,,http://www.sacredwheelcheeseshop.com/,,,,
,,,5400,,,College Avenue,,,,restaurant,,,,,,,,,italian,,,,,,,,,,,,,,,,,,,,,,,,,,37.8403071,-122.251221,,,Filippo's,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,restaurant,,,,,,,,,pizza,,,,,,,,,,,,,,,,,,,,,,,,,,37.8102994,-122.2465043,,,Lanesplitter Pizza,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,restaurant,,,,,,,,,italian,,,,,,,,,,,,,,,,,,,,,,,,,,37.8283991,-122.2495034,,,Lo Coco's,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8506277,-122.2526041,,,The Wood Tavern,,,,,,,,,,,,,,,,,,,,yes,,
,,,,,,,,,,restaurant,,,,,,,,,indian,,,,,,,,,,,,,,,,,,,,,,,,,,37.8384064,-122.2511771,,,Khana Peena,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,restaurant,,,,,,,,,italian,,,,,,,,,,,,,,,,,,,,,,,,,,37.828827,-122.2494552,,,Dopo,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,restaurant,,,,,,,,,ice_cream,,,,,,,,,,,,,,,,,,,,,,,,,,37.8670441,-122.2586764,,,Cream,,,,,,,,,,,,,,,,,,,,,,
Berkeley,,,2136,94704,,Oxford Street,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8701783,-122.2660161,,,Sunny Side Cafe,,,,,,Mo-Fr 08:00-15:00; Sa-Su 08:30-15:00,,,,,+1 510 8459900,,,,,,,,http://www.thesunnysidecafe.com/,,,
,,,,,,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8702858,-122.2670987,,,Ippuku,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8703711,-122.2665303,,,Bagel Street Cafe,,,,,,,,,,,,,,,,,,,,,,
Berkeley,,,2134,,,Oxford Street,,,,bar,,,,,,,,,indian,,,,,,,,,,,contact@eastbayspicecompany.com,,,,,,,,,,,,,,,37.8702412,-122.2660296,,,East Bay Spice Company,,,,,,Mo-Sa 17:00-02:00,,,,,+1 510 8454427,,,,,,,,http://eastbayspicecompany.com/,yes,,
Berkeley,,,2130,,,Oxford Street,,,,restaurant,,,,,,,,,african-caribbean,,,,,,,,,,,info@suyaafricangrill.com,,,,,,,,,,,,,,,37.870347,-122.266045,,,Suya African-Caribbean Grill,,,,,,Mo-Sa 11:00-21:00,,,yes,,+1 510 9818028,,,,,,,,http://www.suyaafricangrill.com/,,,
Berkeley,,,2072,,,University Avenue,,,,restaurant,,,,,,,,,italian,,,,,,,,,no,,,,,,,,,,,,,,,wlan,no,37.871899,-122.268987,no,,Bobby G's Pizzeria,,,,,,,,,yes,,,,,no,,yes,,,,yes,,
,,,,,,,,,,restaurant,,,,,,,,,greek,,,,,,,,,,,,,,,,,,,,,,,,,,37.8103845,-122.266789,,,Athenian Deli and Cafe,,,,,,,,,,,,,,,,,,,,no,,
,,,2111,,,Franklin Street,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8102298,-122.2668507,,,Club 21,,,,,,,,,,,+1 (510) 268-9425,,,,,,,,http://club21oakland.com,limited,,
,,,,,,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8716997,-122.2561634,,,The Faculty Club,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8718606,-122.255922,,,The Faculty Club,,,,,,,,,,,,,,,,,,,,,,
,,,9,94608,,Anchor Drive,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8381163,-122.3078616,,,Trader Vic's Emeryville,,,,,,,,,,,,,,,,,,,,,,
,,,2300,,,,,,,restaurant,,,,info@hawkerfare.com,+1-510-832-8896,http://www.hawkerfare.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8121237,-122.2650929,,,Hawker Fare,,,,,,Mo-Fr 11:30-14:30; Tu-Th 17:30-21:30; Fr-Sa 17:30-22:00,,,,,,,,,,,,,,yes,,
,,,,,,,,,,restaurant,,,,,,,,,sandwich,,,,,,,,,,,,,,,,,,,,,,,,,,37.8045924,-122.272563,,,415 Cafe,,,,,,,,,,,,,,,,,,,,yes,,
,,Sushi Village,,,,,,,,bar,,,,,,,,,american,,,,,,,,,,,,,,,,,,,,,,,,,,37.8392504,-122.2897079,,,Honor Bar,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7915248,-122.277467,,,Pasta Pelican,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,restaurant,,,,,,,,,mexican,,,,,,,,,,,,,,,,,,,,,,,,,,37.8061795,-122.2668346,,,Molcajete,,,,,,,,,,,,,,,,,,,,yes,,
,,,,,,,,,,restaurant,,,,,,,,,mexican,,,,,,,,,,,,,,,,,,,,,,,,,,37.837999,-122.2819314,,,Los Conteros Taqueria,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8325654,-122.2806037,,,International House of Pancakes,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8318568,-122.2803489,,,Oaks Corner Sports Bar,,,,,,,,,,,,,,,,,,,,,,
Emeryville,,,1147,94608,,40th Street,,,,restaurant,,,,,,,,,sushi,,,,,,,,,,,info@gotsushiandsake.com,,,,,,,,,,,,,,,37.8308759,-122.2795765,,,Miyozen,,,,,,,,,,,+1 510 9230311,,,,,,,,,,,
,,,,,,,,,,restaurant,,,,,,,,,chinese,,,,,,,,,,,,,,,,,,,,,,,,,,37.8347672,-122.292381,,,Pf Chang's Chinese Bistro,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,restaurant,,,,,,,,,thai,,,,,,,,,,,,,,,,,,,,,,,,,,37.8410583,-122.2899481,,,Summer Summer Thai,,,,,,,,,,,,,,,,,,,http://summersummerthai.com/,,,
Berkeley,,,2115,94702,,San Pablo Avenue,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8676593,-122.2914466,,,Acme Bar,,,,,,Mo-Fr 14:00-02:00; Sa-Su 12:00-02:00,,,,,+1 510 6442226,,,,,,,,http://acmebarco.com/,,,
,,,,,,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.811205,-122.2666782,,,Plum Bar,,,,,,,,,,,,,,,,,,,,yes,,
,,,412,,,14th Street,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8041622,-122.270361,,,The Golden Bull,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,restaurant,,,,,,,,,vietnamese,,,,,,,,,,,,,,,,,,,,,,,,,,37.8034078,-122.2706479,,,Ba Vo Vietnamese,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8083839,-122.2684187,,,Billy's Snacks & Deli,,,,,,,,,,,,,,,,,,,,limited,,
,,,,,,,,,,restaurant,,,,,,,,,sandwich,,,,,,,,,,,,,,,,,,,,,,,,,,37.8065254,-122.272214,,,I B's Hoagies & Cheesesteak,,,,,,,,,,,,,,,,,,,,yes,,
,,,,,,,,,,restaurant,,,,,,,,,chinese,,,,,,,,,,,,,,,,,,,,,,,,,,37.8075448,-122.2675175,,,Bay Fung Tong Seafood Tea House,,,,,,,,,,,,,,,,,,,,yes,,
,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8090936,-122.2730511,,,Belly,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,restaurant,,,,,,,,,vietnamese,,,,,,,,,,,,,,,,,,,,,,,,,,37.8069514,-122.272729,,,Phuong Nam,,,,,,,,,,,,,,,,,,,,yes,,
,,,,94612,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8070785,-122.2703767,,,Catered To You,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8691529,-122.2686622,,,FIVE,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,restaurant,,,,,,,,,american,,,,,,,,,,,,,,,,,,,,,,,,,,37.8587029,-122.2666984,,,Sconehenge,,,,,,,,,,,,,,,,,,,http://sconehengeco.blogspot.com/,,,
,,,1068,94607,,Webster Street,,,,restaurant,,,,,,,,,chinese,,,,,,,,,,,,,,,,,,,,,,,,,,37.8009551,-122.2701294,,,Shooting Star Cafe,,,,,,,,,,,,,,,,,,,www.shootingstarcafe.com,yes,,
Oakland,,,498,94606,,Wesley Avenue,,,,restaurant,,,,,,,,,pizza,,,,,,,,,,,,,,,,,,,,,,,,,,37.8045741,-122.2495187,,,Leaning Tower of Pizza,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8060498,-122.2698613,,,Jimmy's Deli,,,,,,,,,,,,,,,,,,,,yes,,
,,,,,,,,,,restaurant,,,,,,,,,burger,,,,,,,,,,,,,,,,,,,,,,,,,,37.7627787,-122.2442166,,,Scolari's,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7630586,-122.2439752,,,Monkey King Pub & Grub,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.767728,-122.2401346,,,King of Thai,,,,,,,,,,,,,,,,,,,,,,
Alameda,,,1650,94501,,Park Street,,,,restaurant,,,,,,,,,pizza,,,,,,,,,,,,,,,,,,,,,,,,,,37.7678256,-122.2393514,,,East End Pizza Co.,,,,,,,,,,,1-510-263-9630,,,,,,,,http://eastendpizzaco.com/,,,
,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7656289,-122.2414011,,,Linguini's Pizza & Pasta,,,,,,,,,,,,,,,,,,,,,,
Alameda,,,2301,94501,,Central Avenue,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7648274,-122.2439433,,,Cellar Door Café,,,,,,,,,,,,,,,,,,,http://cellar-door-cafe.com/,,,
Alameda,,,2424,,,Lincoln Avenue,,,,restaurant,,,,,,,,,german,,,,,,,,,,,,,,,,,,,,,,,,,,37.7661233,-122.2400923,,,Speisekammer,,,,,,,,,,,,,,,,,,,http://www.speisekammer.com/,,,
,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7614857,-122.244947,,,Red Onion,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.762855,-122.245305,,,Kobe Ya,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7649118,-122.2419952,,,Yume Sushi,,,,,,,,,,,,,,,,,,,,,,
Alameda,,,2302,94501,,Encinal Avenue,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7627914,-122.24515,,,Cafe Q,,,,,,,,,,,510-521-8848,,,,,,,,http://www.cafeqalameda.com/,,,
,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7627024,-122.2449617,,,Hawaiian Drive-In,,,,,,,,,,,,,,,,,,,,,,
Berkeley,,,1025,94702,,University Avenue,,,,restaurant,,,,,,,,,pakistani,,,,,,,,,,,,,,,,,,,,,,,,,,37.8690771,-122.293087,,,Kabana,,,,,,,,,,,,,,,,,,,,,,
Berkeley,,,1181,,,University Avenue,,,,restaurant,,,,,,,,,thai,,,,,,,,,,,,,,,,,,,,,,,,,,37.869537,-122.290156,,,Eat @ Thai,,,,,,,,,,,+1 510 5483278,,,,,,,,,,,
,,,,,,,,,,restaurant,,,,,,,,,kebab,,,,,,,,,,,,,,,,,,,,,,,,,,37.8691823,-122.2903298,,,De Afghanan Kabob House,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8055183,-122.271469,,,The Rising Loafer,,,,,,,,,,,,,,,,,,,,yes,,
,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,La Cucina Italiana,,,,37.8059253,-122.274425,,,Tambo,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8060694,-122.2716623,,,Saigon,,,,,,,,,,,,,,,,,,,,yes,,
,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8103373,-122.2466507,,,Wingstop,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8103098,-122.2465944,,,Cana,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7936508,-122.2744436,,,Haven,,,,,,,,,,,,,,,,,,,,yes,,
Berkeley,US,,2261,,CA,Shattuck Avenue,,,,restaurant,,,,,,,,,regional,,,,,,,,,no,,,,,,,,,,,,,,,,,37.8682414,-122.2675427,no,,Angeline's Louisiana Kitchen,,,,,,,,,no,,,,,no,,,,,,yes,,
,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8532822,-122.2916395,,,MintLeaf,,,,,,,,,,,,,,,,,,,,,,
,,,1316,,,Gilman Street,,,,restaurant,,,,,,,,,japanese,,,,,,,,,,,,,,,,,,,,,,,,,,37.8811703,-122.2893327,,,Kiku Sushi,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.881196,-122.288662,,,Lalime's,,,,,,,,,,,,,,,,,,,http://www.lalimes.com/,,,
,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8427562,-122.2514169,,,Pasta Pomodoro,,,,,,,,,,,,,,,,,,,,,,
Berkeley,US,,2117,,CA,Shattuck Avenue,,,,restaurant,,,,,,,,,sandwich,,,,,,,,,no,,,,,,,,,,,,,,,no,,37.8710187,-122.2675847,no,,Sandwich Zone,,,,,,,,,no,,,,,no,,yes,,,,yes,,
,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8192876,-122.2841314,,,Railroad Stop Deli,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,restaurant,,,,,,,,,japanese,,,,,,,,,no,,,,,,,,,,,,,,,,,37.871107,-122.272781,no,,Sushi California,,,,,,,,,,,,,,no,,,,,,yes,,
,,,2204,94612,,Broadway,,,,restaurant,,,,,,,,,sandwich,,,,,,,,,,,,,,,,,,,,,,,,,,37.8109754,-122.2665578,,,Ike's Place,,,,,,,,,,,+1 (510) 338-6789,,,,,,,,http://ilikeikesplace.com,yes,,
,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,37.8698008,-122.3004286,no,,Bette's Oceanview Diner,,,,,,,,,,,,,,no,,,,,,yes,,
,,,,,,,,,,restaurant,,,,,,,,,mediterranean,,,,,,,,,,,,,,,,,,,,,,,,,,37.869669,-122.300711,,,Zut!,,,,,,,,,,,,,,no,,,,,,yes,no,
Berkeley,,,2498,94704,,Telegraph Avenue,,,,restaurant,,,,,,,,,american,,,,,,,,,,,,,,,,,,,,,,,,,,37.8652248,-122.2586369,,,Bleecker Bistro,,,,,,8:00-20:00,,,,,+1 (510) 548 8885,,,no,,,,,http://www.bleeckerbistro.com/,,,
,,,,,,,,,,restaurant,,,,,,,,,korean,,,,,,,,,,,,,,,,,,,,,,,,,,37.868181,-122.259794,,,Toust,,,,,,,,,,,,,,,,,,,,,,
,,,417,,,7th Street,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7990886,-122.2735311,,,Mac Khai,,,,,,,,,,,+1 510 763 1767,,,,,,,,,,,
,,,,,,,,,,restaurant,,,,,,,,,mexican,,,,,,,,,,,,,,,,,,,,,,,,,,37.8051559,-122.2673982,,,Happy Burrito #1,,,,,,,,,,,,,,,,,,,,,,
Berkeley,,,1581,94708,,Le Roy Avenue,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8805767,-122.2587583,,,German International School,,,,,,,German International School of Silicon Valley,,,,+1 510 558 0436,,,,,,,,http://www.gissv.org/,no,,
,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.879765,-122.268933,,,Kitchen On Fire,,,,,,,,,,,,,,,,,,,,yes,,
,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.851721,-122.291569,,,Kitchen On Fire West,,,,,,,,,,,,,,,,,,,https://kitchenonfire.com/about-us/locations/,,,
,,,,,,,,,,restaurant,,,,,,,,,mexican,,,,,,,,,,,,,,,,,,,,,,,,,,37.8107228,-122.2446842,,,Chipotle,,,,,,,,,,,,,,,,,,,,,,
Berkeley,,,6706,94608,,San Pablo Avenue,,,,restaurant,,,,,,,,,mexican,,no,,,,,,,,,,,,,,,,,,,,,,no,,37.84994,-122.285753,,,Chile Jalapeño,,,,,,,,,yes,,,,,no,,yes,,,,,,
Berkeley,,,2570,94710,,9th Street,,,,restaurant,,,,,,,,,coffee_shop,,,,,,,,,,,,,,,,,,,,,,,,,,37.8589712,-122.2915056,,,West Side Cafe,,,,,,,,,,,,,,,,,,,http://www.westsidebakerycafe.com/,,,
Berkeley,,,941,94710,,Carleton Street,,,,restaurant,,,,,,,,,mexican,,,,,,,,,,,,,,,,,,,,,,,,,,37.8575904,-122.2910764,,,Juan's Place,,,,,,,,,,,,,,,,,,,,,,
Berkeley,,,2514,94710,,San Pablo Avenue,,,,restaurant,,,,,,,,,italian,,,,,,,,,,,,,,,,,,,,,,,,,,37.8604959,-122.2896495,,,Paisan,,,,,,,,,,,,,,,,,,,http://paisanberkeley.com,,,
Berkeley,,,2512,,,San Pablo Avenue,,,,restaurant,,,,,,,,,fish,,,,,,,,,,,,,,,,,,,,,,,,,,37.860606,-122.2896602,,,Sea Salt,,,,,,,,,,,,,,,,,,,http://seasaltrestaurant.com,,,
,,,,,,,,,,restaurant,,,,,,,,,thai,,,,,,,,,,,,,,,,,,,,,,,,,,37.870374,-122.2836704,,,Bangkok Thai Cuisine,,,,,,,,,,,,,,,,,,,,,,
,,,1915,94612,,San Pablo Avenue,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8092698,-122.2730939,,,Hopscotch,,,,,,,,,,,+1 510 788 6217,,,,,,,,http://hopscotchoakland.com,,,
,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8281375,-122.2546498,,,Duck's Nest Preschool,,,,,,,,,,,,,,,,,,,,,,
Berkeley,,,2240,,,Shattuck Avenue,,,,restaurant,,,,,,,,,burger,,,,,,,,,no,,,,,,,,,,,,,,,,,37.8685518,-122.2681946,no,,The Original,,,,,,,,,no,,,,,no,,,,,,yes,,
Berkeley,,,2045,,CA,Shattuck Avenue,,,,restaurant,,,,,,,,,vietnamese,,,,,,,,,no,,,,,,,,,,,,,,,,,37.871379,-122.267537,no,,Saigon Express,,,,,,,,,no,,,,,no,,yes,,,,yes,,
,,,4207,94602,,,,,,restaurant,,,,,,,,,italian,,,,,,,,,,,,,,,,,,,,,,,,,,37.8074229,-122.2226562,,,Pastino's Pasta & Pizza,,,,,,,,,,,,,,,,,,,,,,
,,,4209,94602,,,,,,restaurant,,,,,,,,,sushi,,,,,,,,,,,,,,,,,,,,,,,,,,37.8074472,-122.2226087,,,Sushi Park,,,,,,,,,,,,,,,,,,,,,,
Berkeley,US,,2199,,CA,Shattuck Avenue,,,,restaurant,,,,,,,,,pizza,,,,,,,,,no,,,,,,,,,,,,,,,,,37.8709764,-122.2675846,no,,Arinell Pizza,,,,,,,,,no,,,,,no,,yes,,,,yes,,
