country,seasonality,sex,age_group,month,unemployment,unemployment_rate
no,nsa,f,y_lt25,1995.02,21000,13.9
no,nsa,f,y_lt25,1995.03,22000,14.2
no,nsa,f,y_lt25,1995.04,19000,12.7
no,nsa,f,y_lt25,1995.05,19000,12.5
no,nsa,f,y_lt25,1995.06,17000,10.3
no,nsa,f,y_lt25,1995.07,18000,11
no,nsa,f,y_lt25,1995.08,17000,10.5
no,nsa,f,y_lt25,1995.09,17000,11.5
no,nsa,f,y_lt25,1995.10,16000,11
no,nsa,f,y_lt25,1995.11,13000,9
no,nsa,f,y_lt25,1995.12,14000,9.5
no,nsa,f,y_lt25,1996.01,15000,10.1
no,nsa,f,y_lt25,1996.02,20000,13.7
no,nsa,f,y_lt25,1996.03,21000,14.3
no,nsa,f,y_lt25,1996.04,21000,14.1
no,nsa,f,y_lt25,1996.05,23000,14.1
no,nsa,f,y_lt25,1996.06,23000,12.9
no,nsa,f,y_lt25,1996.07,25000,14
no,nsa,f,y_lt25,1996.08,21000,12.4
no,nsa,f,y_lt25,1996.09,19000,12.6
no,nsa,f,y_lt25,1996.10,15000,10.3
no,nsa,f,y_lt25,1996.11,15000,9.9
no,nsa,f,y_lt25,1996.12,17000,11.5
no,nsa,f,y_lt25,1997.01,20000,13.2
no,nsa,f,y_lt25,1997.02,19000,12.9
no,nsa,f,y_lt25,1997.03,17000,11.3
no,nsa,f,y_lt25,1997.04,18000,11.8
no,nsa,f,y_lt25,1997.05,22000,13.6
no,nsa,f,y_lt25,1997.06,22000,12.6
no,nsa,f,y_lt25,1997.07,22000,12.5
no,nsa,f,y_lt25,1997.08,17000,10.4
no,nsa,f,y_lt25,1997.09,16000,10.7
no,nsa,f,y_lt25,1997.10,12000,8
no,nsa,f,y_lt25,1997.11,11000,7.3
no,nsa,f,y_lt25,1997.12,12000,7.8
no,nsa,f,y_lt25,1998.01,14000,8.8
no,nsa,f,y_lt25,1998.02,14000,8.8
no,nsa,f,y_lt25,1998.03,13000,8.6
no,nsa,f,y_lt25,1998.04,17000,10.4
no,nsa,f,y_lt25,1998.05,20000,12.1
no,nsa,f,y_lt25,1998.06,21000,11.7
no,nsa,f,y_lt25,1998.07,20000,11.2
no,nsa,f,y_lt25,1998.08,17000,9.7
no,nsa,f,y_lt25,1998.09,15000,9.8
no,nsa,f,y_lt25,1998.10,13000,8.2
no,nsa,f,y_lt25,1998.11,10000,6.4
no,nsa,f,y_lt25,1998.12,8000,5.2
no,nsa,f,y_lt25,1999.01,10000,6.3
no,nsa,f,y_lt25,1999.02,12000,7.9
no,nsa,f,y_lt25,1999.03,13000,8.7
no,nsa,f,y_lt25,1999.04,14000,9
no,nsa,f,y_lt25,1999.05,17000,10.2
no,nsa,f,y_lt25,1999.06,16000,9
no,nsa,f,y_lt25,1999.07,16000,9
no,nsa,f,y_lt25,1999.08,15000,9.2
no,nsa,f,y_lt25,1999.09,19000,11.7
no,nsa,f,y_lt25,1999.10,16000,10.7
no,nsa,f,y_lt25,1999.11,13000,8.5
no,nsa,f,y_lt25,1999.12,13000,8.8
no,nsa,f,y_lt25,2000.01,15000,9.6
no,nsa,f,y_lt25,2000.02,15000,9.7
no,nsa,f,y_lt25,2000.03,14000,9.1
no,nsa,f,y_lt25,2000.04,13000,8.8
no,nsa,f,y_lt25,2000.05,16000,9.9
no,nsa,f,y_lt25,2000.06,17000,10.1
no,nsa,f,y_lt25,2000.07,18000,10.3
no,nsa,f,y_lt25,2000.08,19000,11.6
no,nsa,f,y_lt25,2000.09,17000,11.2
no,nsa,f,y_lt25,2000.10,16000,11
no,nsa,f,y_lt25,2000.11,13000,8.9
no,nsa,f,y_lt25,2000.12,14000,9.5
no,nsa,f,y_lt25,2001.01,14000,9.7
no,nsa,f,y_lt25,2001.02,15000,9.9
no,nsa,f,y_lt25,2001.03,15000,9.7
no,nsa,f,y_lt25,2001.04,14000,8.9
no,nsa,f,y_lt25,2001.05,18000,10.8
no,nsa,f,y_lt25,2001.06,18000,10.4
no,nsa,f,y_lt25,2001.07,18000,10.9
no,nsa,f,y_lt25,2001.08,16000,9.9
no,nsa,f,y_lt25,2001.09,16000,10.8
no,nsa,f,y_lt25,2001.10,15000,10.4
no,nsa,f,y_lt25,2001.11,13000,8.5
no,nsa,f,y_lt25,2001.12,13000,8.4
no,nsa,f,y_lt25,2002.01,16000,9.8
no,nsa,f,y_lt25,2002.02,18000,11
no,nsa,f,y_lt25,2002.03,16000,10.1
no,nsa,f,y_lt25,2002.04,18000,11.1
no,nsa,f,y_lt25,2002.05,19000,11.3
no,nsa,f,y_lt25,2002.06,18000,10.2
no,nsa,f,y_lt25,2002.07,15000,8.5
no,nsa,f,y_lt25,2002.08,15000,9.1
no,nsa,f,y_lt25,2002.09,16000,10.1
no,nsa,f,y_lt25,2002.10,14000,9.1
no,nsa,f,y_lt25,2002.11,11000,7.5
no,nsa,f,y_lt25,2002.12,11000,7.3
no,nsa,f,y_lt25,2003.01,15000,9.4
no,nsa,f,y_lt25,2003.02,16000,10.3
no,nsa,f,y_lt25,2003.03,17000,11
no,nsa,f,y_lt25,2003.04,18000,11.6
no,nsa,f,y_lt25,2003.05,20000,12
no,nsa,f,y_lt25,2003.06,20000,11.6
no,nsa,f,y_lt25,2003.07,18000,10.8
no,nsa,f,y_lt25,2003.08,17000,10.4
no,nsa,f,y_lt25,2003.09,17000,10.5
no,nsa,f,y_lt25,2003.10,15000,9.7
no,nsa,f,y_lt25,2003.11,13000,8.8
no,nsa,f,y_lt25,2003.12,14000,9.2
no,nsa,f,y_lt25,2004.01,13000,8.3
no,nsa,f,y_lt25,2004.02,15000,9.3
no,nsa,f,y_lt25,2004.03,15000,9.1
no,nsa,f,y_lt25,2004.04,17000,10.7
no,nsa,f,y_lt25,2004.05,20000,12
no,nsa,f,y_lt25,2004.06,20000,11.3
no,nsa,f,y_lt25,2004.07,20000,11.4
no,nsa,f,y_lt25,2004.08,17000,10.1
no,nsa,f,y_lt25,2004.09,17000,11.1
no,nsa,f,y_lt25,2004.10,15000,9.6
no,nsa,f,y_lt25,2004.11,14000,9.1
no,nsa,f,y_lt25,2004.12,14000,9.4
no,nsa,f,y_lt25,2005.01,15000,9.7
no,nsa,f,y_lt25,2005.02,16000,10.3
no,nsa,f,y_lt25,2005.03,16000,10.5
no,nsa,f,y_lt25,2005.04,19000,11.9
no,nsa,f,y_lt25,2005.05,22000,13.1
no,nsa,f,y_lt25,2005.06,21000,11.7
no,nsa,f,y_lt25,2005.07,21000,11.9
no,nsa,f,y_lt25,2005.08,18000,10.6
no,nsa,f,y_lt25,2005.09,18000,11.7
no,nsa,f,y_lt25,2005.10,16000,10.4
no,nsa,f,y_lt25,2005.11,15000,9.7
no,nsa,f,y_lt25,2005.12,13000,8.6
no,nsa,f,y_lt25,2006.01,13000,8.2
no,nsa,f,y_lt25,2006.02,14000,8.8
no,nsa,f,y_lt25,2006.03,15000,9.4
no,nsa,f,y_lt25,2006.04,16000,10.4
no,nsa,f,y_lt25,2006.05,19000,11.2
no,nsa,f,y_lt25,2006.06,17000,9.6
no,nsa,f,y_lt25,2006.07,17000,9.3
no,nsa,f,y_lt25,2006.08,15000,8.5
no,nsa,f,y_lt25,2006.09,13000,7.9
no,nsa,f,y_lt25,2006.10,11000,6.8
no,nsa,f,y_lt25,2006.11,7000,4.7
no,nsa,f,y_lt25,2006.12,11000,7
no,nsa,f,y_lt25,2007.01,13000,8
no,nsa,f,y_lt25,2007.02,14000,8.8
no,nsa,f,y_lt25,2007.03,13000,8.4
no,nsa,f,y_lt25,2007.04,13000,7.9
no,nsa,f,y_lt25,2007.05,12000,7.2
no,nsa,f,y_lt25,2007.06,11000,6.1
no,nsa,f,y_lt25,2007.07,11000,5.7
no,nsa,f,y_lt25,2007.08,12000,6.5
no,nsa,f,y_lt25,2007.09,11000,6.4
no,nsa,f,y_lt25,2007.10,10000,5.8
no,nsa,f,y_lt25,2007.11,8000,4.4
no,nsa,f,y_lt25,2007.12,9000,4.8
no,nsa,f,y_lt25,2008.01,9000,5.2
no,nsa,f,y_lt25,2008.02,12000,6.3
no,nsa,f,y_lt25,2008.03,11000,6
no,nsa,f,y_lt25,2008.04,12000,6.4
no,nsa,f,y_lt25,2008.05,13000,7.2
no,nsa,f,y_lt25,2008.06,13000,6.8
no,nsa,f,y_lt25,2008.07,13000,6.6
no,nsa,f,y_lt25,2008.08,12000,6.6
no,nsa,f,y_lt25,2008.09,12000,7.1
no,nsa,f,y_lt25,2008.10,13000,7.4
no,nsa,f,y_lt25,2008.11,10000,6
no,nsa,f,y_lt25,2008.12,11000,6.3
no,nsa,f,y_lt25,2009.01,12000,6.6
no,nsa,f,y_lt25,2009.02,13000,7.1
no,nsa,f,y_lt25,2009.03,13000,7.2
no,nsa,f,y_lt25,2009.04,14000,7.9
no,nsa,f,y_lt25,2009.05,17000,9.3
no,nsa,f,y_lt25,2009.06,16000,8.6
no,nsa,f,y_lt25,2009.07,16000,8.7
no,nsa,f,y_lt25,2009.08,15000,8.2
no,nsa,f,y_lt25,2009.09,14000,8.2
no,nsa,f,y_lt25,2009.10,13000,7.4
no,nsa,f,y_lt25,2009.11,10000,6.2
no,nsa,f,y_lt25,2009.12,12000,7.1
no,nsa,f,y_lt25,2010.01,12000,7
no,nsa,f,y_lt25,2010.02,12000,7
no,nsa,f,y_lt25,2010.03,12000,6.8
no,nsa,f,y_lt25,2010.04,13000,7.7
no,nsa,f,y_lt25,2010.05,16000,9
no,nsa,f,y_lt25,2010.06,15000,8.4
no,nsa,f,y_lt25,2010.07,15000,8.3
no,nsa,f,y_lt25,2010.08,13000,7.5
no,nsa,f,y_lt25,2010.09,13000,8
no,nsa,f,y_lt25,2010.10,11000,6.9
no,nsa,m,y25-74,1989.01,34000,3.4
no,nsa,m,y25-74,1989.02,38000,3.8
no,nsa,m,y25-74,1989.03,38000,3.9
no,nsa,m,y25-74,1989.04,36000,3.7
no,nsa,m,y25-74,1989.05,34000,3.5
no,nsa,m,y25-74,1989.06,35000,3.5
no,nsa,m,y25-74,1989.07,35000,3.5
no,nsa,m,y25-74,1989.08,37000,3.7
no,nsa,m,y25-74,1989.09,37000,3.8
no,nsa,m,y25-74,1989.10,35000,3.5
no,nsa,m,y25-74,1989.11,37000,3.7
no,nsa,m,y25-74,1989.12,38000,3.9
no,nsa,m,y25-74,1990.01,44000,4.5
no,nsa,m,y25-74,1990.02,44000,4.5
no,nsa,m,y25-74,1990.03,45000,4.6
no,nsa,m,y25-74,1990.04,42000,4.3
no,nsa,m,y25-74,1990.05,40000,4.1
no,nsa,m,y25-74,1990.06,37000,3.7
no,nsa,m,y25-74,1990.07,38000,3.9
no,nsa,m,y25-74,1990.08,40000,4.1
no,nsa,m,y25-74,1990.09,37000,3.8
no,nsa,m,y25-74,1990.10,35000,3.6
no,nsa,m,y25-74,1990.11,35000,3.6
no,nsa,m,y25-74,1990.12,42000,4.3
no,nsa,m,y25-74,1991.01,45000,4.7
no,nsa,m,y25-74,1991.02,47000,4.8
no,nsa,m,y25-74,1991.03,46000,4.8
no,nsa,m,y25-74,1991.04,44000,4.6
no,nsa,m,y25-74,1991.05,38000,4
no,nsa,m,y25-74,1991.06,39000,4
no,nsa,m,y25-74,1991.07,40000,4.1
no,nsa,m,y25-74,1991.08,44000,4.5
no,nsa,m,y25-74,1991.09,41000,4.2
no,nsa,m,y25-74,1991.10,41000,4.2
no,nsa,m,y25-74,1991.11,45000,4.5
no,nsa,m,y25-74,1991.12,50000,5.2
no,nsa,m,y25-74,1992.01,54000,5.5
no,nsa,m,y25-74,1992.02,54000,5.6
no,nsa,m,y25-74,1992.03,52000,5.3
no,nsa,m,y25-74,1992.04,51000,5.2
no,nsa,m,y25-74,1992.05,49000,5
no,nsa,m,y25-74,1992.06,48000,4.8
no,nsa,m,y25-74,1992.07,46000,4.7
no,nsa,m,y25-74,1992.08,46000,4.6
no,nsa,m,y25-74,1992.09,44000,4.5
no,nsa,m,y25-74,1992.10,46000,4.7
no,nsa,m,y25-74,1992.11,48000,4.9
no,nsa,m,y25-74,1992.12,53000,5.5
no,nsa,m,y25-74,1993.01,54000,5.6
no,nsa,m,y25-74,1993.02,58000,6
no,nsa,m,y25-74,1993.03,60000,6.1
no,nsa,m,y25-74,1993.04,60000,6.1
no,nsa,m,y25-74,1993.05,55000,5.6
no,nsa,m,y25-74,1993.06,52000,5.3
no,nsa,m,y25-74,1993.07,51000,5.1
no,nsa,m,y25-74,1993.08,50000,5.1
no,nsa,m,y25-74,1993.09,47000,4.8
no,nsa,m,y25-74,1993.10,44000,4.4
no,nsa,m,y25-74,1993.11,42000,4.3
no,nsa,m,y25-74,1993.12,46000,4.7
no,nsa,m,y25-74,1994.01,51000,5.2
no,nsa,m,y25-74,1994.02,55000,5.5
no,nsa,m,y25-74,1994.03,53000,5.4
no,nsa,m,y25-74,1994.04,52000,5.2
no,nsa,m,y25-74,1994.05,50000,5
no,nsa,m,y25-74,1994.06,45000,4.5
no,nsa,m,y25-74,1994.07,42000,4.2
no,nsa,m,y25-74,1994.08,41000,4.1
no,nsa,m,y25-74,1994.09,42000,4.2
no,nsa,m,y25-74,1994.10,43000,4.3
no,nsa,m,y25-74,1994.11,42000,4.1
no,nsa,m,y25-74,1994.12,44000,4.4
no,nsa,m,y25-74,1995.01,46000,4.6
no,nsa,m,y25-74,1995.02,48000,4.7
no,nsa,m,y25-74,1995.03,47000,4.6
no,nsa,m,y25-74,1995.04,45000,4.5
no,nsa,m,y25-74,1995.05,43000,4.3
no,nsa,m,y25-74,1995.06,39000,3.8
no,nsa,m,y25-74,1995.07,38000,3.7
no,nsa,m,y25-74,1995.08,38000,3.7
no,nsa,m,y25-74,1995.09,38000,3.7
no,nsa,m,y25-74,1995.10,38000,3.7
no,nsa,m,y25-74,1995.11,36000,3.5
no,nsa,m,y25-74,1995.12,40000,3.9
no,nsa,m,y25-74,1996.01,39000,3.8
no,nsa,m,y25-74,1996.02,42000,4.1
no,nsa,m,y25-74,1996.03,39000,3.8
no,nsa,m,y25-74,1996.04,39000,3.8
no,nsa,m,y25-74,1996.05,37000,3.5
no,nsa,m,y25-74,1996.06,34000,3.3
no,nsa,m,y25-74,1996.07,34000,3.2
no,nsa,m,y25-74,1996.08,36000,3.5
no,nsa,m,y25-74,1996.09,35000,3.3
no,nsa,m,y25-74,1996.10,32000,3.1
no,nsa,m,y25-74,1996.11,33000,3.1
no,nsa,m,y25-74,1996.12,35000,3.3
no,nsa,m,y25-74,1997.01,39000,3.7
no,nsa,m,y25-74,1997.02,33000,3.1
no,nsa,m,y25-74,1997.03,32000,3
no,nsa,m,y25-74,1997.04,28000,2.7
no,nsa,m,y25-74,1997.05,28000,2.7
no,nsa,m,y25-74,1997.06,29000,2.8
no,nsa,m,y25-74,1997.07,29000,2.8
no,nsa,m,y25-74,1997.08,27000,2.6
no,nsa,m,y25-74,1997.09,27000,2.5
no,nsa,m,y25-74,1997.10,25000,2.4
no,nsa,m,y25-74,1997.11,25000,2.4
no,nsa,m,y25-74,1997.12,26000,2.4
no,nsa,m,y25-74,1998.01,26000,2.5
no,nsa,m,y25-74,1998.02,27000,2.5
no,nsa,m,y25-74,1998.03,27000,2.5
no,nsa,m,y25-74,1998.04,24000,2.3
no,nsa,m,y25-74,1998.05,22000,2
no,nsa,m,y25-74,1998.06,21000,1.9
no,nsa,m,y25-74,1998.07,20000,1.9
no,nsa,m,y25-74,1998.08,20000,1.9
no,nsa,m,y25-74,1998.09,18000,1.6
no,nsa,m,y25-74,1998.10,19000,1.8
no,nsa,m,y25-74,1998.11,21000,2
no,nsa,m,y25-74,1998.12,21000,2
no,nsa,m,y25-74,1999.01,22000,2
no,nsa,m,y25-74,1999.02,21000,2
no,nsa,m,y25-74,1999.03,21000,2
no,nsa,m,y25-74,1999.04,20000,1.8
no,nsa,m,y25-74,1999.05,19000,1.7
no,nsa,m,y25-74,1999.06,21000,2
no,nsa,m,y25-74,1999.07,22000,2.1
no,nsa,m,y25-74,1999.08,25000,2.3
no,nsa,m,y25-74,1999.09,25000,2.3
no,nsa,m,y25-74,1999.10,28000,2.6
no,nsa,m,y25-74,1999.11,27000,2.5
no,nsa,m,y25-74,1999.12,28000,2.6
no,nsa,m,y25-74,2000.01,29000,2.7
no,nsa,m,y25-74,2000.02,30000,2.8
no,nsa,m,y25-74,2000.03,29000,2.7
no,nsa,m,y25-74,2000.04,28000,2.6
no,nsa,m,y25-74,2000.05,26000,2.4
no,nsa,m,y25-74,2000.06,25000,2.3
no,nsa,m,y25-74,2000.07,23000,2.1
no,nsa,m,y25-74,2000.08,21000,2
no,nsa,m,y25-74,2000.09,21000,2
no,nsa,m,y25-74,2000.10,22000,2
no,nsa,m,y25-74,2000.11,24000,2.2
no,nsa,m,y25-74,2000.12,28000,2.5
no,nsa,m,y25-74,2001.01,27000,2.5
no,nsa,m,y25-74,2001.02,29000,2.7
no,nsa,m,y25-74,2001.03,26000,2.4
no,nsa,m,y25-74,2001.04,26000,2.4
no,nsa,m,y25-74,2001.05,25000,2.3
no,nsa,m,y25-74,2001.06,27000,2.5
no,nsa,m,y25-74,2001.07,25000,2.3
no,nsa,m,y25-74,2001.08,25000,2.3
no,nsa,m,y25-74,2001.09,25000,2.3
no,nsa,m,y25-74,2001.10,26000,2.4
no,nsa,m,y25-74,2001.11,25000,2.3
no,nsa,m,y25-74,2001.12,28000,2.6
no,nsa,m,y25-74,2002.01,28000,2.5
no,nsa,m,y25-74,2002.02,31000,2.9
no,nsa,m,y25-74,2002.03,28000,2.6
no,nsa,m,y25-74,2002.04,29000,2.7
no,nsa,m,y25-74,2002.05,26000,2.4
no,nsa,m,y25-74,2002.06,26000,2.4
no,nsa,m,y25-74,2002.07,25000,2.3
no,nsa,m,y25-74,2002.08,28000,2.5
no,nsa,m,y25-74,2002.09,25000,2.3
no,nsa,m,y25-74,2002.10,27000,2.5
no,nsa,m,y25-74,2002.11,29000,2.7
no,nsa,m,y25-74,2002.12,32000,2.9
no,nsa,m,y25-74,2003.01,35000,3.2
no,nsa,m,y25-74,2003.02,33000,3
no,nsa,m,y25-74,2003.03,34000,3.1
no,nsa,m,y25-74,2003.04,33000,3.1
no,nsa,m,y25-74,2003.05,37000,3.4
no,nsa,m,y25-74,2003.06,39000,3.6
no,nsa,m,y25-74,2003.07,39000,3.5
no,nsa,m,y25-74,2003.08,39000,3.6
no,nsa,m,y25-74,2003.09,37000,3.4
no,nsa,m,y25-74,2003.10,39000,3.5
no,nsa,m,y25-74,2003.11,38000,3.5
no,nsa,m,y25-74,2003.12,41000,3.7
no,nsa,m,y25-74,2004.01,39000,3.6
no,nsa,m,y25-74,2004.02,38000,3.5
no,nsa,m,y25-74,2004.03,38000,3.5
no,nsa,m,y25-74,2004.04,37000,3.4
no,nsa,m,y25-74,2004.05,37000,3.4
no,nsa,m,y25-74,2004.06,37000,3.4
no,nsa,m,y25-74,2004.07,36000,3.3
no,nsa,m,y25-74,2004.08,39000,3.6
no,nsa,m,y25-74,2004.09,37000,3.4
no,nsa,m,y25-74,2004.10,39000,3.6
no,nsa,m,y25-74,2004.11,38000,3.4
no,nsa,m,y25-74,2004.12,37000,3.4
no,nsa,m,y25-74,2005.01,39000,3.6
no,nsa,m,y25-74,2005.02,41000,3.8
no,nsa,m,y25-74,2005.03,43000,3.9
no,nsa,m,y25-74,2005.04,43000,3.9
no,nsa,m,y25-74,2005.05,39000,3.5
no,nsa,m,y25-74,2005.06,40000,3.7
no,nsa,m,y25-74,2005.07,41000,3.7
no,nsa,m,y25-74,2005.08,41000,3.7
no,nsa,m,y25-74,2005.09,38000,3.4
no,nsa,m,y25-74,2005.10,37000,3.4
no,nsa,m,y25-74,2005.11,37000,3.3
no,nsa,m,y25-74,2005.12,35000,3.2
no,nsa,m,y25-74,2006.01,35000,3.1
no,nsa,m,y25-74,2006.02,36000,3.2
no,nsa,m,y25-74,2006.03,39000,3.5
no,nsa,m,y25-74,2006.04,35000,3.1
no,nsa,m,y25-74,2006.05,32000,2.9
no,nsa,m,y25-74,2006.06,31000,2.7
no,nsa,m,y25-74,2006.07,31000,2.7
no,nsa,m,y25-74,2006.08,31000,2.7
no,nsa,m,y25-74,2006.09,28000,2.5
no,nsa,m,y25-74,2006.10,27000,2.4
no,nsa,m,y25-74,2006.11,22000,2
no,nsa,m,y25-74,2006.12,21000,1.9
no,nsa,m,y25-74,2007.01,21000,1.9
no,nsa,m,y25-74,2007.02,22000,2
no,nsa,m,y25-74,2007.03,21000,1.8
no,nsa,m,y25-74,2007.04,21000,1.8
no,nsa,m,y25-74,2007.05,19000,1.6
no,nsa,m,y25-74,2007.06,18000,1.6
no,nsa,m,y25-74,2007.07,20000,1.8
no,nsa,m,y25-74,2007.08,20000,1.8
no,nsa,m,y25-74,2007.09,21000,1.9
no,nsa,m,y25-74,2007.10,19000,1.6
no,nsa,m,y25-74,2007.11,20000,1.7
no,nsa,m,y25-74,2007.12,20000,1.8
no,nsa,m,y25-74,2008.01,22000,1.9
no,nsa,m,y25-74,2008.02,21000,1.8
no,nsa,m,y25-74,2008.03,21000,1.8
no,nsa,m,y25-74,2008.04,21000,1.8
no,nsa,m,y25-74,2008.05,22000,1.9
no,nsa,m,y25-74,2008.06,23000,1.9
no,nsa,m,y25-74,2008.07,21000,1.8
no,nsa,m,y25-74,2008.08,21000,1.8
no,nsa,m,y25-74,2008.09,21000,1.8
no,nsa,m,y25-74,2008.10,22000,1.8
no,nsa,m,y25-74,2008.11,22000,1.9
no,nsa,m,y25-74,2008.12,24000,2.1
no,nsa,m,y25-74,2009.01,28000,2.3
no,nsa,m,y25-74,2009.02,33000,2.8
no,nsa,m,y25-74,2009.03,34000,2.8
no,nsa,m,y25-74,2009.04,32000,2.7
no,nsa,m,y25-74,2009.05,30000,2.6
no,nsa,m,y25-74,2009.06,28000,2.4
no,nsa,m,y25-74,2009.07,31000,2.6
no,nsa,m,y25-74,2009.08,31000,2.6
no,nsa,m,y25-74,2009.09,31000,2.6
no,nsa,m,y25-74,2009.10,29000,2.4
no,nsa,m,y25-74,2009.11,29000,2.5
no,nsa,m,y25-74,2009.12,32000,2.7
no,nsa,m,y25-74,2010.01,34000,2.9
no,nsa,m,y25-74,2010.02,38000,3.2
no,nsa,m,y25-74,2010.03,39000,3.3
no,nsa,m,y25-74,2010.04,40000,3.3
no,nsa,m,y25-74,2010.05,37000,3.1
no,nsa,m,y25-74,2010.06,36000,3
no,nsa,m,y25-74,2010.07,35000,2.9
no,nsa,m,y25-74,2010.08,36000,3
no,nsa,m,y25-74,2010.09,33000,2.8
no,nsa,m,y25-74,2010.10,35000,2.9
no,nsa,m,y_lt25,1989.01,24000,10.8
no,nsa,m,y_lt25,1989.02,24000,10.9
no,nsa,m,y_lt25,1989.03,20000,9.3
no,nsa,m,y_lt25,1989.04,24000,11
no,nsa,m,y_lt25,1989.05,24000,11.2
no,nsa,m,y_lt25,1989.06,26000,11.1
no,nsa,m,y_lt25,1989.07,27000,11.5
no,nsa,m,y_lt25,1989.08,29000,12.7
no,nsa,m,y_lt25,1989.09,27000,13
no,nsa,m,y_lt25,1989.10,23000,11.6
no,nsa,m,y_lt25,1989.11,23000,11.6
no,nsa,m,y_lt25,1989.12,26000,13.3
no,nsa,m,y_lt25,1990.01,29000,14.6
no,nsa,m,y_lt25,1990.02,30000,14.7
no,nsa,m,y_lt25,1990.03,28000,13.4
no,nsa,m,y_lt25,1990.04,26000,12.6
no,nsa,m,y_lt25,1990.05,27000,12.8
no,nsa,m,y_lt25,1990.06,29000,12.8
no,nsa,m,y_lt25,1990.07,30000,12.9
no,nsa,m,y_lt25,1990.08,26000,12
no,nsa,m,y_lt25,1990.09,23000,11.3
no,nsa,m,y_lt25,1990.10,20000,10.4
no,nsa,m,y_lt25,1990.11,21000,10.9
no,nsa,m,y_lt25,1990.12,23000,12
no,nsa,m,y_lt25,1991.01,24000,12.7
no,nsa,m,y_lt25,1991.02,26000,13.6
no,nsa,m,y_lt25,1991.03,27000,14
no,nsa,m,y_lt25,1991.04,26000,13.9
no,nsa,m,y_lt25,1991.05,25000,13.4
no,nsa,m,y_lt25,1991.06,24000,12.1
no,nsa,m,y_lt25,1991.07,26000,12.2
no,nsa,m,y_lt25,1991.08,26000,12.2
no,nsa,m,y_lt25,1991.09,22000,11.2
no,nsa,m,y_lt25,1991.10,21000,11.6
no,nsa,m,y_lt25,1991.11,22000,12.3
no,nsa,m,y_lt25,1991.12,26000,14.7
no,nsa,m,y_lt25,1992.01,29000,15.7
no,nsa,m,y_lt25,1992.02,30000,15.9
no,nsa,m,y_lt25,1992.03,29000,15.7
no,nsa,m,y_lt25,1992.04,27000,14.7
no,nsa,m,y_lt25,1992.05,27000,14.6
no,nsa,m,y_lt25,1992.06,27000,13.4
no,nsa,m,y_lt25,1992.07,28000,13.8
no,nsa,m,y_lt25,1992.08,29000,14.2
no,nsa,m,y_lt25,1992.09,28000,15
no,nsa,m,y_lt25,1992.10,26000,14.4
no,nsa,m,y_lt25,1992.11,23000,13.2
no,nsa,m,y_lt25,1992.12,25000,14.6
no,nsa,m,y_lt25,1993.01,27000,15.4
no,nsa,m,y_lt25,1993.02,27000,15.7
no,nsa,m,y_lt25,1993.03,26000,15.2
no,nsa,m,y_lt25,1993.04,26000,14.7
no,nsa,m,y_lt25,1993.05,25000,14
no,nsa,m,y_lt25,1993.06,25000,12.8
no,nsa,m,y_lt25,1993.07,25000,12.8
no,nsa,m,y_lt25,1993.08,28000,14
no,nsa,m,y_lt25,1993.09,27000,14.5
no,nsa,m,y_lt25,1993.10,26000,14.6
no,nsa,m,y_lt25,1993.11,22000,13
no,nsa,m,y_lt25,1993.12,21000,12.4
no,nsa,m,y_lt25,1994.01,22000,12.9
no,nsa,m,y_lt25,1994.02,25000,14.2
no,nsa,m,y_lt25,1994.03,25000,15.1
no,nsa,m,y_lt25,1994.04,27000,15.4
no,nsa,m,y_lt25,1994.05,25000,14.8
no,nsa,m,y_lt25,1994.06,24000,13.1
no,nsa,m,y_lt25,1994.07,24000,12.3
no,nsa,m,y_lt25,1994.08,23000,12.2
no,nsa,m,y_lt25,1994.09,23000,13.2
no,nsa,m,y_lt25,1994.10,20000,11.9
no,nsa,m,y_lt25,1994.11,19000,11.5
no,nsa,m,y_lt25,1994.12,21000,12.7
no,nsa,m,y_lt25,1995.01,22000,13.5
no,nsa,m,y_lt25,1995.02,24000,14.5
no,nsa,m,y_lt25,1995.03,21000,12.8
no,nsa,m,y_lt25,1995.04,20000,12.5
no,nsa,m,y_lt25,1995.05,21000,12.8
no,nsa,m,y_lt25,1995.06,24000,13.4
no,nsa,m,y_lt25,1995.07,24000,12.9
no,nsa,m,y_lt25,1995.08,21000,11.3
no,nsa,m,y_lt25,1995.09,18000,10.2
no,nsa,m,y_lt25,1995.10,16000,9.6
no,nsa,m,y_lt25,1995.11,14000,8.7
no,nsa,m,y_lt25,1995.12,19000,11.2
no,nsa,m,y_lt25,1996.01,20000,11.8
no,nsa,m,y_lt25,1996.02,24000,14.1
no,nsa,m,y_lt25,1996.03,22000,12.9
no,nsa,m,y_lt25,1996.04,22000,13.3
no,nsa,m,y_lt25,1996.05,24000,13.4
no,nsa,m,y_lt25,1996.06,24000,12.4
no,nsa,m,y_lt25,1996.07,22000,11.2
no,nsa,m,y_lt25,1996.08,19000,10.1
no,nsa,m,y_lt25,1996.09,18000,10.2
no,nsa,m,y_lt25,1996.10,18000,10.9
no,nsa,m,y_lt25,1996.11,17000,10.2
no,nsa,m,y_lt25,1996.12,17000,10.2
no,nsa,m,y_lt25,1997.01,17000,10
no,nsa,m,y_lt25,1997.02,15000,8.7
no,nsa,m,y_lt25,1997.03,15000,8.4
no,nsa,m,y_lt25,1997.04,17000,9.4
