country,seasonality,sex,month,unemployment,unemployment_rate
sk,nsa,f,2009.12,176000,14.6
sk,nsa,f,2010.01,183000,15.2
sk,nsa,f,2010.02,186000,15.5
sk,nsa,f,2010.03,185000,15.4
sk,nsa,f,2010.04,179000,14.9
sk,nsa,f,2010.05,175000,14.6
sk,nsa,f,2010.06,176000,14.6
sk,nsa,f,2010.07,175000,14.4
sk,nsa,f,2010.08,172000,14.2
sk,nsa,f,2010.09,176000,14.4
sk,nsa,f,2010.10,173000,14.3
sk,nsa,f,2010.11,171000,14.2
sk,nsa,f,2010.12,171000,14.2
sk,nsa,m,1995.01,176000,
sk,nsa,m,1995.02,175000,
sk,nsa,m,1995.03,172000,
sk,nsa,m,1995.04,164000,
sk,nsa,m,1995.05,153000,
sk,nsa,m,1995.06,147000,
sk,nsa,m,1995.07,145000,
sk,nsa,m,1995.08,142000,
sk,nsa,m,1995.09,139000,
sk,nsa,m,1995.10,135000,
sk,nsa,m,1995.11,135000,
sk,nsa,m,1995.12,139000,
sk,nsa,m,1996.01,146000,
sk,nsa,m,1996.02,154000,
sk,nsa,m,1996.03,152000,
sk,nsa,m,1996.04,144000,
sk,nsa,m,1996.05,133000,
sk,nsa,m,1996.06,127000,
sk,nsa,m,1996.07,128000,
sk,nsa,m,1996.08,127000,
sk,nsa,m,1996.09,125000,
sk,nsa,m,1996.10,123000,
sk,nsa,m,1996.11,123000,
sk,nsa,m,1996.12,130000,
sk,nsa,m,1997.01,143000,
sk,nsa,m,1997.02,153000,
sk,nsa,m,1997.03,153000,
sk,nsa,m,1997.04,148000,
sk,nsa,m,1997.05,140000,
sk,nsa,m,1997.06,134000,
sk,nsa,m,1997.07,134000,
sk,nsa,m,1997.08,135000,
sk,nsa,m,1997.09,137000,
sk,nsa,m,1997.10,138000,
sk,nsa,m,1997.11,137000,
sk,nsa,m,1997.12,142000,
sk,nsa,m,1998.01,170000,12.4
sk,nsa,m,1998.02,173000,12.5
sk,nsa,m,1998.03,169000,12.3
sk,nsa,m,1998.04,164000,11.9
sk,nsa,m,1998.05,160000,11.6
sk,nsa,m,1998.06,168000,12.1
sk,nsa,m,1998.07,176000,12.7
sk,nsa,m,1998.08,173000,12.5
sk,nsa,m,1998.09,169000,12.2
sk,nsa,m,1998.10,157000,11.4
sk,nsa,m,1998.11,159000,11.6
sk,nsa,m,1998.12,174000,12.6
sk,nsa,m,1999.01,202000,14.5
sk,nsa,m,1999.02,213000,15.3
sk,nsa,m,1999.03,221000,15.9
sk,nsa,m,1999.04,217000,15.7
sk,nsa,m,1999.05,216000,15.7
sk,nsa,m,1999.06,228000,16.5
sk,nsa,m,1999.07,237000,17
sk,nsa,m,1999.08,236000,16.9
sk,nsa,m,1999.09,232000,16.7
sk,nsa,m,1999.10,226000,16.3
sk,nsa,m,1999.11,236000,17
sk,nsa,m,1999.12,254000,18.1
sk,nsa,m,2000.01,275000,19.6
sk,nsa,m,2000.02,282000,20.1
sk,nsa,m,2000.03,282000,20.1
sk,nsa,m,2000.04,272000,19.5
sk,nsa,m,2000.05,268000,19.2
sk,nsa,m,2000.06,275000,19.5
sk,nsa,m,2000.07,282000,19.8
sk,nsa,m,2000.08,250000,17.9
sk,nsa,m,2000.09,242000,17.4
sk,nsa,m,2000.10,239000,17.1
sk,nsa,m,2000.11,250000,17.8
sk,nsa,m,2000.12,268000,19
sk,nsa,m,2001.01,297000,20.9
sk,nsa,m,2001.02,296000,20.9
sk,nsa,m,2001.03,295000,20.9
sk,nsa,m,2001.04,291000,20.5
sk,nsa,m,2001.05,281000,19.8
sk,nsa,m,2001.06,285000,19.9
sk,nsa,m,2001.07,284000,19.8
sk,nsa,m,2001.08,277000,19.4
sk,nsa,m,2001.09,269000,18.9
sk,nsa,m,2001.10,266000,18.6
sk,nsa,m,2001.11,269000,18.8
sk,nsa,m,2001.12,277000,19.3
sk,nsa,m,2002.01,287000,20.1
sk,nsa,m,2002.02,281000,19.8
sk,nsa,m,2002.03,274000,19.4
sk,nsa,m,2002.04,265000,18.9
sk,nsa,m,2002.05,262000,18.6
sk,nsa,m,2002.06,262000,18.6
sk,nsa,m,2002.07,264000,18.7
sk,nsa,m,2002.08,258000,18.2
sk,nsa,m,2002.09,252000,17.8
sk,nsa,m,2002.10,247000,17.4
sk,nsa,m,2002.11,252000,17.7
sk,nsa,m,2002.12,266000,18.6
sk,nsa,m,2003.01,276000,19.4
sk,nsa,m,2003.02,272000,19.2
sk,nsa,m,2003.03,264000,18.7
sk,nsa,m,2003.04,248000,17.6
sk,nsa,m,2003.05,238000,16.8
sk,nsa,m,2003.06,237000,16.6
sk,nsa,m,2003.07,238000,16.6
sk,nsa,m,2003.08,235000,16.4
sk,nsa,m,2003.09,231000,16.2
sk,nsa,m,2003.10,228000,16.1
sk,nsa,m,2003.11,237000,16.7
sk,nsa,m,2003.12,261000,18.2
sk,nsa,m,2004.01,276000,19.3
sk,nsa,m,2004.02,278000,19.4
sk,nsa,m,2004.03,274000,19.1
sk,nsa,m,2004.04,265000,18.5
sk,nsa,m,2004.05,252000,17.6
sk,nsa,m,2004.06,246000,17.1
sk,nsa,m,2004.07,240000,16.6
sk,nsa,m,2004.08,234000,16.1
sk,nsa,m,2004.09,236000,16.2
sk,nsa,m,2004.10,232000,16
sk,nsa,m,2004.11,234000,16.2
sk,nsa,m,2004.12,245000,16.9
sk,nsa,m,2005.01,250000,17.2
sk,nsa,m,2005.02,247000,17.1
sk,nsa,m,2005.03,245000,17
sk,nsa,m,2005.04,233000,16.2
sk,nsa,m,2005.05,225000,15.6
sk,nsa,m,2005.06,222000,15.3
sk,nsa,m,2005.07,216000,14.8
sk,nsa,m,2005.08,211000,14.4
sk,nsa,m,2005.09,219000,14.8
sk,nsa,m,2005.10,212000,14.4
sk,nsa,m,2005.11,209000,14.2
sk,nsa,m,2005.12,215000,14.5
sk,nsa,m,2006.01,216000,14.6
sk,nsa,m,2006.02,208000,14.1
sk,nsa,m,2006.03,199000,13.5
sk,nsa,m,2006.04,188000,12.8
sk,nsa,m,2006.05,179000,12.2
sk,nsa,m,2006.06,177000,12
sk,nsa,m,2006.07,177000,12
sk,nsa,m,2006.08,171000,11.6
sk,nsa,m,2006.09,172000,11.7
sk,nsa,m,2006.10,163000,11.1
sk,nsa,m,2006.11,159000,10.9
sk,nsa,m,2006.12,160000,11
sk,nsa,m,2007.01,162000,11.1
sk,nsa,m,2007.02,157000,10.8
sk,nsa,m,2007.03,151000,10.4
sk,nsa,m,2007.04,146000,10.1
sk,nsa,m,2007.05,144000,9.9
sk,nsa,m,2007.06,146000,10
sk,nsa,m,2007.07,148000,10
sk,nsa,m,2007.08,145000,9.8
sk,nsa,m,2007.09,147000,9.8
sk,nsa,m,2007.10,136000,9.2
sk,nsa,m,2007.11,130000,8.8
sk,nsa,m,2007.12,132000,8.9
sk,nsa,m,2008.01,135000,9.2
sk,nsa,m,2008.02,135000,9.2
sk,nsa,m,2008.03,135000,9.2
sk,nsa,m,2008.04,136000,9.2
sk,nsa,m,2008.05,135000,9.1
sk,nsa,m,2008.06,130000,8.7
sk,nsa,m,2008.07,120000,8.1
sk,nsa,m,2008.08,111000,7.4
sk,nsa,m,2008.09,114000,7.5
sk,nsa,m,2008.10,110000,7.3
sk,nsa,m,2008.11,112000,7.5
sk,nsa,m,2008.12,120000,8
sk,nsa,m,2009.01,132000,8.9
sk,nsa,m,2009.02,143000,9.7
sk,nsa,m,2009.03,153000,10.3
sk,nsa,m,2009.04,153000,10.3
sk,nsa,m,2009.05,155000,10.4
sk,nsa,m,2009.06,162000,10.8
sk,nsa,m,2009.07,171000,11.4
sk,nsa,m,2009.08,176000,11.7
sk,nsa,m,2009.09,192000,12.7
sk,nsa,m,2009.10,196000,13
sk,nsa,m,2009.11,202000,13.5
sk,nsa,m,2009.12,210000,14
sk,nsa,m,2010.01,220000,14.8
sk,nsa,m,2010.02,225000,15.1
sk,nsa,m,2010.03,224000,15
sk,nsa,m,2010.04,216000,14.5
sk,nsa,m,2010.05,210000,14
sk,nsa,m,2010.06,210000,14
sk,nsa,m,2010.07,208000,13.9
sk,nsa,m,2010.08,206000,13.7
sk,nsa,m,2010.09,214000,14.2
sk,nsa,m,2010.10,213000,14.2
sk,nsa,m,2010.11,213000,14.3
sk,nsa,m,2010.12,220000,14.9
sk,sa,f,1995.01,144000,
sk,sa,f,1995.02,143000,
sk,sa,f,1995.03,143000,
sk,sa,f,1995.04,142000,
sk,sa,f,1995.05,141000,
sk,sa,f,1995.06,140000,
sk,sa,f,1995.07,139000,
sk,sa,f,1995.08,138000,
sk,sa,f,1995.09,138000,
sk,sa,f,1995.10,137000,
sk,sa,f,1995.11,136000,
sk,sa,f,1995.12,136000,
sk,sa,f,1996.01,135000,
sk,sa,f,1996.02,135000,
sk,sa,f,1996.03,135000,
sk,sa,f,1996.04,134000,
sk,sa,f,1996.05,134000,
sk,sa,f,1996.06,134000,
sk,sa,f,1996.07,135000,
sk,sa,f,1996.08,135000,
sk,sa,f,1996.09,135000,
sk,sa,f,1996.10,135000,
sk,sa,f,1996.11,136000,
sk,sa,f,1996.12,136000,
sk,sa,f,1997.01,137000,
sk,sa,f,1997.02,137000,
sk,sa,f,1997.03,138000,
sk,sa,f,1997.04,138000,
sk,sa,f,1997.05,138000,
sk,sa,f,1997.06,137000,
sk,sa,f,1997.07,136000,
sk,sa,f,1997.08,137000,
sk,sa,f,1997.09,139000,
sk,sa,f,1997.10,140000,
sk,sa,f,1997.11,140000,
sk,sa,f,1997.12,140000,
sk,sa,f,1998.01,143000,12.7
sk,sa,f,1998.02,143000,12.6
sk,sa,f,1998.03,143000,12.6
sk,sa,f,1998.04,144000,12.7
sk,sa,f,1998.05,144000,12.7
sk,sa,f,1998.06,146000,12.8
sk,sa,f,1998.07,149000,13.1
sk,sa,f,1998.08,152000,13.4
sk,sa,f,1998.09,155000,13.6
sk,sa,f,1998.10,156000,13.7
sk,sa,f,1998.11,158000,13.8
sk,sa,f,1998.12,163000,14.2
sk,sa,f,1999.01,169000,14.7
sk,sa,f,1999.02,176000,15.3
sk,sa,f,1999.03,180000,15.6
sk,sa,f,1999.04,182000,15.8
sk,sa,f,1999.05,185000,16
sk,sa,f,1999.06,189000,16.3
sk,sa,f,1999.07,191000,16.5
sk,sa,f,1999.08,194000,16.7
sk,sa,f,1999.09,197000,17
sk,sa,f,1999.10,202000,17.4
sk,sa,f,1999.11,206000,17.7
sk,sa,f,1999.12,208000,17.8
sk,sa,f,2000.01,208000,17.7
sk,sa,f,2000.02,210000,17.8
sk,sa,f,2000.03,213000,18
sk,sa,f,2000.04,216000,18.3
sk,sa,f,2000.05,221000,18.7
sk,sa,f,2000.06,225000,19
sk,sa,f,2000.07,231000,19.4
sk,sa,f,2000.08,222000,18.9
sk,sa,f,2000.09,221000,18.8
sk,sa,f,2000.10,222000,18.7
sk,sa,f,2000.11,223000,18.7
sk,sa,f,2000.12,223000,18.7
sk,sa,f,2001.01,224000,18.7
sk,sa,f,2001.02,223000,18.5
sk,sa,f,2001.03,223000,18.5
sk,sa,f,2001.04,224000,18.6
sk,sa,f,2001.05,224000,18.6
sk,sa,f,2001.06,225000,18.7
sk,sa,f,2001.07,226000,18.7
sk,sa,f,2001.08,227000,18.9
sk,sa,f,2001.09,226000,18.8
sk,sa,f,2001.10,227000,18.9
sk,sa,f,2001.11,227000,18.9
sk,sa,f,2001.12,225000,18.9
sk,sa,f,2002.01,227000,19
sk,sa,f,2002.02,227000,19.1
sk,sa,f,2002.03,226000,19
sk,sa,f,2002.04,226000,19
sk,sa,f,2002.05,226000,18.9
sk,sa,f,2002.06,224000,18.7
sk,sa,f,2002.07,222000,18.6
sk,sa,f,2002.08,222000,18.6
sk,sa,f,2002.09,218000,18.3
sk,sa,f,2002.10,220000,18.5
sk,sa,f,2002.11,220000,18.4
sk,sa,f,2002.12,218000,18.3
sk,sa,f,2003.01,213000,17.8
sk,sa,f,2003.02,210000,17.6
sk,sa,f,2003.03,209000,17.5
sk,sa,f,2003.04,208000,17.3
sk,sa,f,2003.05,209000,17.4
sk,sa,f,2003.06,211000,17.6
sk,sa,f,2003.07,214000,17.8
sk,sa,f,2003.08,218000,18
sk,sa,f,2003.09,213000,17.7
sk,sa,f,2003.10,215000,17.9
sk,sa,f,2003.11,218000,18.1
sk,sa,f,2003.12,224000,18.6
sk,sa,f,2004.01,230000,19
sk,sa,f,2004.02,235000,19.4
sk,sa,f,2004.03,238000,19.7
sk,sa,f,2004.04,240000,19.9
sk,sa,f,2004.05,239000,19.8
sk,sa,f,2004.06,236000,19.5
sk,sa,f,2004.07,234000,19.3
sk,sa,f,2004.08,231000,19.1
sk,sa,f,2004.09,229000,18.9
sk,sa,f,2004.10,226000,18.7
sk,sa,f,2004.11,223000,18.5
sk,sa,f,2004.12,221000,18.4
sk,sa,f,2005.01,219000,18.2
sk,sa,f,2005.02,215000,17.9
sk,sa,f,2005.03,211000,17.7
sk,sa,f,2005.04,207000,17.4
sk,sa,f,2005.05,204000,17.2
sk,sa,f,2005.06,202000,17.1
sk,sa,f,2005.07,200000,17
sk,sa,f,2005.08,200000,17
sk,sa,f,2005.09,202000,17
sk,sa,f,2005.10,201000,16.9
sk,sa,f,2005.11,198000,16.7
sk,sa,f,2005.12,196000,16.5
sk,sa,f,2006.01,192000,16.2
sk,sa,f,2006.02,188000,15.9
sk,sa,f,2006.03,186000,15.7
sk,sa,f,2006.04,184000,15.5
sk,sa,f,2006.05,180000,15.1
sk,sa,f,2006.06,175000,14.8
sk,sa,f,2006.07,171000,14.4
sk,sa,f,2006.08,168000,14.2
sk,sa,f,2006.09,165000,14
sk,sa,f,2006.10,164000,13.9
sk,sa,f,2006.11,162000,13.7
sk,sa,f,2006.12,157000,13.3
sk,sa,f,2007.01,152000,12.8
sk,sa,f,2007.02,149000,12.5
sk,sa,f,2007.03,148000,12.5
sk,sa,f,2007.04,149000,12.6
sk,sa,f,2007.05,151000,12.7
sk,sa,f,2007.06,152000,12.9
sk,sa,f,2007.07,154000,13
sk,sa,f,2007.08,154000,13.1
sk,sa,f,2007.09,153000,12.9
sk,sa,f,2007.10,150000,12.6
sk,sa,f,2007.11,147000,12.3
sk,sa,f,2007.12,146000,12.2
sk,sa,f,2008.01,145000,12.1
sk,sa,f,2008.02,143000,11.9
sk,sa,f,2008.03,140000,11.7
sk,sa,f,2008.04,137000,11.5
sk,sa,f,2008.05,136000,11.3
sk,sa,f,2008.06,133000,11
sk,sa,f,2008.07,129000,10.7
sk,sa,f,2008.08,126000,10.4
sk,sa,f,2008.09,124000,10.3
sk,sa,f,2008.10,122000,10.1
sk,sa,f,2008.11,121000,10.1
sk,sa,f,2008.12,123000,10.3
sk,sa,f,2009.01,126000,10.7
sk,sa,f,2009.02,131000,11.1
sk,sa,f,2009.03,137000,11.5
sk,sa,f,2009.04,142000,11.9
sk,sa,f,2009.05,146000,12.3
sk,sa,f,2009.06,151000,12.6
sk,sa,f,2009.07,155000,13
sk,sa,f,2009.08,159000,13.3
sk,sa,f,2009.09,164000,13.8
sk,sa,f,2009.10,170000,14.2
sk,sa,f,2009.11,174000,14.5
sk,sa,f,2009.12,177000,14.8
sk,sa,f,2010.01,180000,14.9
sk,sa,f,2010.02,181000,15
sk,sa,f,2010.03,181000,15
sk,sa,f,2010.04,179000,14.9
sk,sa,f,2010.05,178000,14.7
sk,sa,f,2010.06,177000,14.6
sk,sa,f,2010.07,176000,14.6
sk,sa,f,2010.08,176000,14.5
sk,sa,f,2010.09,175000,14.4
sk,sa,f,2010.10,175000,14.4
sk,sa,f,2010.11,173000,14.4
sk,sa,f,2010.12,172000,14.3
sk,sa,m,1995.01,167000,
sk,sa,m,1995.02,161000,
sk,sa,m,1995.03,158000,
sk,sa,m,1995.04,156000,
sk,sa,m,1995.05,155000,
sk,sa,m,1995.06,153000,
sk,sa,m,1995.07,150000,
sk,sa,m,1995.08,148000,
sk,sa,m,1995.09,147000,
sk,sa,m,1995.10,144000,
sk,sa,m,1995.11,143000,
sk,sa,m,1995.12,140000,
sk,sa,m,1996.01,138000,
sk,sa,m,1996.02,138000,
sk,sa,m,1996.03,138000,
sk,sa,m,1996.04,136000,
sk,sa,m,1996.05,134000,
sk,sa,m,1996.06,133000,
sk,sa,m,1996.07,134000,
sk,sa,m,1996.08,134000,
sk,sa,m,1996.09,133000,
sk,sa,m,1996.10,133000,
sk,sa,m,1996.11,132000,
sk,sa,m,1996.12,133000,
sk,sa,m,1997.01,135000,
sk,sa,m,1997.02,136000,
sk,sa,m,1997.03,138000,
sk,sa,m,1997.04,139000,
sk,sa,m,1997.05,140000,
sk,sa,m,1997.06,139000,
sk,sa,m,1997.07,139000,
sk,sa,m,1997.08,142000,
sk,sa,m,1997.09,145000,
sk,sa,m,1997.10,148000,
sk,sa,m,1997.11,147000,
sk,sa,m,1997.12,145000,
sk,sa,m,1998.01,157000,11.5
sk,sa,m,1998.02,158000,11.5
sk,sa,m,1998.03,159000,11.5
sk,sa,m,1998.04,160000,11.6
sk,sa,m,1998.05,163000,11.8
sk,sa,m,1998.06,167000,12.1
sk,sa,m,1998.07,171000,12.4
sk,sa,m,1998.08,174000,12.6
sk,sa,m,1998.09,176000,12.8
sk,sa,m,1998.10,174000,12.7
sk,sa,m,1998.11,174000,12.7
sk,sa,m,1998.12,179000,13
sk,sa,m,1999.01,188000,13.6
sk,sa,m,1999.02,197000,14.2
sk,sa,m,1999.03,207000,14.9
sk,sa,m,1999.04,214000,15.4
sk,sa,m,1999.05,221000,15.9
sk,sa,m,1999.06,227000,16.4
sk,sa,m,1999.07,231000,16.7
sk,sa,m,1999.08,236000,17
sk,sa,m,1999.09,240000,17.3
sk,sa,m,1999.10,246000,17.7
sk,sa,m,1999.11,253000,18.1
sk,sa,m,1999.12,258000,18.4
sk,sa,m,2000.01,259000,18.5
sk,sa,m,2000.02,264000,18.9
sk,sa,m,2000.03,267000,19.1
sk,sa,m,2000.04,268000,19.2
sk,sa,m,2000.05,271000,19.4
sk,sa,m,2000.06,275000,19.5
sk,sa,m,2000.07,278000,19.6
sk,sa,m,2000.08,251000,18.1
sk,sa,m,2000.09,253000,18.2
sk,sa,m,2000.10,259000,18.4
sk,sa,m,2000.11,265000,18.8
sk,sa,m,2000.12,270000,19.2
sk,sa,m,2001.01,280000,19.8
sk,sa,m,2001.02,279000,19.8
sk,sa,m,2001.03,282000,19.9
sk,sa,m,2001.04,286000,20
sk,sa,m,2001.05,284000,19.9
sk,sa,m,2001.06,285000,20
sk,sa,m,2001.07,282000,19.7
sk,sa,m,2001.08,281000,19.7
sk,sa,m,2001.09,282000,19.8
sk,sa,m,2001.10,285000,19.9
sk,sa,m,2001.11,282000,19.7
sk,sa,m,2001.12,275000,19.3
sk,sa,m,2002.01,270000,19
sk,sa,m,2002.02,265000,18.7
sk,sa,m,2002.03,263000,18.6
sk,sa,m,2002.04,264000,18.6
sk,sa,m,2002.05,266000,18.8
sk,sa,m,2002.06,265000,18.8
sk,sa,m,2002.07,265000,18.7
sk,sa,m,2002.08,264000,18.7
sk,sa,m,2002.09,263000,18.6
sk,sa,m,2002.10,263000,18.5
sk,sa,m,2002.11,262000,18.4
sk,sa,m,2002.12,261000,18.4
sk,sa,m,2003.01,259000,18.3
sk,sa,m,2003.02,256000,18.1
sk,sa,m,2003.03,252000,17.8
sk,sa,m,2003.04,247000,17.4
sk,sa,m,2003.05,243000,17
sk,sa,m,2003.06,240000,16.8
sk,sa,m,2003.07,240000,16.9
sk,sa,m,2003.08,242000,17
sk,sa,m,2003.09,243000,17.1
sk,sa,m,2003.10,244000,17.2
sk,sa,m,2003.11,249000,17.5
sk,sa,m,2003.12,256000,18
sk,sa,m,2004.01,258000,18.1
sk,sa,m,2004.02,259000,18.1
sk,sa,m,2004.03,258000,18
sk,sa,m,2004.04,261000,18.1
sk,sa,m,2004.05,256000,17.8
sk,sa,m,2004.06,250000,17.4
sk,sa,m,2004.07,245000,17
sk,sa,m,2004.08,243000,16.8
sk,sa,m,2004.09,247000,17
sk,sa,m,2004.10,245000,16.9
sk,sa,m,2004.11,243000,16.8
sk,sa,m,2004.12,240000,16.6
sk,sa,m,2005.01,235000,16.3
sk,sa,m,2005.02,233000,16.1
sk,sa,m,2005.03,233000,16.1
sk,sa,m,2005.04,231000,15.9
sk,sa,m,2005.05,229000,15.8
sk,sa,m,2005.06,225000,15.5
sk,sa,m,2005.07,221000,15.2
sk,sa,m,2005.08,218000,15
sk,sa,m,2005.09,224000,15.3
sk,sa,m,2005.10,222000,15.1
sk,sa,m,2005.11,217000,14.7
sk,sa,m,2005.12,212000,14.4
sk,sa,m,2006.01,205000,13.9
sk,sa,m,2006.02,198000,13.4
sk,sa,m,2006.03,192000,12.9
sk,sa,m,2006.04,188000,12.6
sk,sa,m,2006.05,183000,12.3
sk,sa,m,2006.06,180000,12.2
sk,sa,m,2006.07,178000,12.1
sk,sa,m,2006.08,175000,12
sk,sa,m,2006.09,173000,11.8
sk,sa,m,2006.10,169000,11.6
sk,sa,m,2006.11,165000,11.3
sk,sa,m,2006.12,161000,11
sk,sa,m,2007.01,156000,10.7
sk,sa,m,2007.02,151000,10.3
sk,sa,m,2007.03,147000,10.1
sk,sa,m,2007.04,145000,10
sk,sa,m,2007.05,145000,10
sk,sa,m,2007.06,146000,10
sk,sa,m,2007.07,149000,10.1
sk,sa,m,2007.08,149000,10.1
sk,sa,m,2007.09,147000,9.9
sk,sa,m,2007.10,141000,9.6
sk,sa,m,2007.11,136000,9.2
sk,sa,m,2007.12,134000,9
sk,sa,m,2008.01,131000,8.9
sk,sa,m,2008.02,129000,8.7
sk,sa,m,2008.03,128000,8.6
sk,sa,m,2008.04,133000,9
sk,sa,m,2008.05,133000,9
sk,sa,m,2008.06,129000,8.7
sk,sa,m,2008.07,122000,8.2
sk,sa,m,2008.08,117000,7.8
sk,sa,m,2008.09,115000,7.7
sk,sa,m,2008.10,116000,7.8
sk,sa,m,2008.11,119000,8
sk,sa,m,2008.12,123000,8.2
sk,sa,m,2009.01,129000,8.7
sk,sa,m,2009.02,137000,9.2
sk,sa,m,2009.03,145000,9.7
sk,sa,m,2009.04,150000,10
sk,sa,m,2009.05,155000,10.4
sk,sa,m,2009.06,163000,10.9
sk,sa,m,2009.07,173000,11.6
sk,sa,m,2009.08,182000,12.2
sk,sa,m,2009.09,194000,12.9
sk,sa,m,2009.10,202000,13.4
sk,sa,m,2009.11,207000,13.8
sk,sa,m,2009.12,209000,14
sk,sa,m,2010.01,211000,14.1
sk,sa,m,2010.02,213000,14.3
sk,sa,m,2010.03,214000,14.3
sk,sa,m,2010.04,215000,14.3
sk,sa,m,2010.05,215000,14.3
sk,sa,m,2010.06,215000,14.3
sk,sa,m,2010.07,215000,14.3
sk,sa,m,2010.08,215000,14.4
sk,sa,m,2010.09,216000,14.5
sk,sa,m,2010.10,217000,14.6
sk,sa,m,2010.11,217000,14.7
sk,sa,m,2010.12,217000,14.7
sk,trend,f,1995.01,144000,
sk,trend,f,1995.02,143000,
sk,trend,f,1995.03,143000,
sk,trend,f,1995.04,142000,
sk,trend,f,1995.05,141000,
sk,trend,f,1995.06,140000,
sk,trend,f,1995.07,139000,
sk,trend,f,1995.08,138000,
sk,trend,f,1995.09,138000,
sk,trend,f,1995.10,137000,
sk,trend,f,1995.11,136000,
sk,trend,f,1995.12,136000,
sk,trend,f,1996.01,135000,
sk,trend,f,1996.02,135000,
sk,trend,f,1996.03,135000,
sk,trend,f,1996.04,134000,
sk,trend,f,1996.05,134000,
sk,trend,f,1996.06,134000,
sk,trend,f,1996.07,135000,
sk,trend,f,1996.08,135000,
sk,trend,f,1996.09,135000,
sk,trend,f,1996.10,135000,
sk,trend,f,1996.11,136000,
sk,trend,f,1996.12,136000,
sk,trend,f,1997.01,137000,
sk,trend,f,1997.02,137000,
sk,trend,f,1997.03,138000,
sk,trend,f,1997.04,138000,
sk,trend,f,1997.05,138000,
sk,trend,f,1997.06,137000,
sk,trend,f,1997.07,136000,
sk,trend,f,1997.08,137000,
sk,trend,f,1997.09,139000,
sk,trend,f,1997.10,140000,
sk,trend,f,1997.11,140000,
sk,trend,f,1997.12,140000,
sk,trend,f,1998.01,143000,12.7
sk,trend,f,1998.02,143000,12.6
sk,trend,f,1998.03,143000,12.7
sk,trend,f,1998.04,144000,12.7
sk,trend,f,1998.05,145000,12.7
sk,trend,f,1998.06,146000,12.9
sk,trend,f,1998.07,149000,13.1
sk,trend,f,1998.08,152000,13.4
sk,trend,f,1998.09,155000,13.6
sk,trend,f,1998.10,156000,13.7
sk,trend,f,1998.11,158000,13.8
sk,trend,f,1998.12,163000,14.2
sk,trend,f,1999.01,169000,14.7
sk,trend,f,1999.02,176000,15.3
sk,trend,f,1999.03,180000,15.6
sk,trend,f,1999.04,182000,15.8
sk,trend,f,1999.05,185000,16
sk,trend,f,1999.06,189000,16.3
sk,trend,f,1999.07,191000,16.5
sk,trend,f,1999.08,194000,16.7
sk,trend,f,1999.09,197000,17
sk,trend,f,1999.10,202000,17.4
sk,trend,f,1999.11,206000,17.7
sk,trend,f,1999.12,208000,17.7
sk,trend,f,2000.01,208000,17.7
sk,trend,f,2000.02,210000,17.8
sk,trend,f,2000.03,213000,18
sk,trend,f,2000.04,217000,18.3
sk,trend,f,2000.05,221000,18.7
sk,trend,f,2000.06,225000,19
sk,trend,f,2000.07,225000,19
sk,trend,f,2000.08,223000,18.9
sk,trend,f,2000.09,221000,18.8
sk,trend,f,2000.10,222000,18.7
sk,trend,f,2000.11,223000,18.7
sk,trend,f,2000.12,223000,18.7
sk,trend,f,2001.01,224000,18.6
sk,trend,f,2001.02,223000,18.5
sk,trend,f,2001.03,223000,18.5
sk,trend,f,2001.04,224000,18.6
sk,trend,f,2001.05,224000,18.6
sk,trend,f,2001.06,225000,18.7
sk,trend,f,2001.07,226000,18.8
sk,trend,f,2001.08,227000,18.8
sk,trend,f,2001.09,227000,18.8
sk,trend,f,2001.10,227000,18.9
sk,trend,f,2001.11,226000,18.9
sk,trend,f,2001.12,226000,18.9
sk,trend,f,2002.01,227000,19
sk,trend,f,2002.02,227000,19.1
sk,trend,f,2002.03,226000,19
sk,trend,f,2002.04,226000,19
sk,trend,f,2002.05,225000,18.9
sk,trend,f,2002.06,224000,18.7
sk,trend,f,2002.07,223000,18.6
sk,trend,f,2002.08,222000,18.5
sk,trend,f,2002.09,221000,18.5
sk,trend,f,2002.10,220000,18.5
sk,trend,f,2002.11,220000,18.4
sk,trend,f,2002.12,218000,18.2
sk,trend,f,2003.01,213000,17.9
sk,trend,f,2003.02,210000,17.6
sk,trend,f,2003.03,209000,17.5
sk,trend,f,2003.04,208000,17.4
sk,trend,f,2003.05,209000,17.4
sk,trend,f,2003.06,211000,17.6
sk,trend,f,2003.07,214000,17.8
sk,trend,f,2003.08,218000,18
sk,trend,f,2003.09,213000,17.7
sk,trend,f,2003.10,215000,17.9
sk,trend,f,2003.11,218000,18.1
sk,trend,f,2003.12,224000,18.6
sk,trend,f,2004.01,230000,19.1
sk,trend,f,2004.02,235000,19.4
sk,trend,f,2004.03,238000,19.7
sk,trend,f,2004.04,240000,19.9
sk,trend,f,2004.05,239000,19.8
sk,trend,f,2004.06,237000,19.6
sk,trend,f,2004.07,234000,19.3
sk,trend,f,2004.08,231000,19.1
sk,trend,f,2004.09,228000,18.9
sk,trend,f,2004.10,226000,18.7
sk,trend,f,2004.11,223000,18.5
sk,trend,f,2004.12,221000,18.4
sk,trend,f,2005.01,218000,18.2
sk,trend,f,2005.02,215000,18
sk,trend,f,2005.03,211000,17.7
sk,trend,f,2005.04,207000,17.4
sk,trend,f,2005.05,204000,17.2
sk,trend,f,2005.06,202000,17.1
sk,trend,f,2005.07,200000,17
sk,trend,f,2005.08,201000,17
